time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,2.369268e-002,0.000000e+000,-2.736505e-038
9.999999824516700e-015,3.300000e+000,2.369268e-002,1.100000e-005,-1.735596e-013
1.999999964903340e-014,3.300000e+000,2.369268e-002,2.200000e-005,-4.627518e-013
3.999999929806680e-014,3.300000e+000,2.369268e-002,4.400000e-005,-1.526889e-012
7.999999859613360e-014,3.300000e+000,2.369268e-002,8.800000e-005,-5.690255e-012
1.599999971922672e-013,3.300000e+000,2.369268e-002,1.760000e-004,-2.233828e-011
3.199999943845344e-013,3.300000e+000,2.369268e-002,3.520000e-004,-8.889353e-011
6.399999887690688e-013,3.300000e+000,2.369269e-002,7.040000e-004,-3.548659e-010
1.279999977538138e-012,3.300000e+000,2.369270e-002,1.408000e-003,-1.417163e-009
2.559999955076275e-012,3.300000e+000,2.369275e-002,2.816000e-003,-5.656939e-009
5.119999910152551e-012,3.300000e+000,2.369293e-002,5.632000e-003,-2.256198e-008
1.023999982030510e-011,3.300000e+000,2.369359e-002,1.126400e-002,-8.274336e-008
1.637203385939925e-011,3.300000e+000,2.369474e-002,1.800924e-002,-1.864121e-007
1.752465124862285e-011,3.300000e+000,2.369502e-002,1.927712e-002,-2.117896e-007
1.982988602707004e-011,3.300000e+000,2.369566e-002,2.181287e-002,-2.704056e-007
2.083842624264069e-011,3.300000e+000,2.369597e-002,2.292227e-002,-2.980797e-007
2.146039220566106e-011,3.300000e+000,2.369617e-002,2.360643e-002,-3.159210e-007
2.146056808111718e-011,3.300000e+000,2.369617e-002,2.360662e-002,-3.159262e-007
2.146065601884524e-011,3.300000e+000,2.369617e-002,2.360672e-002,-3.159287e-007
2.146069119393647e-011,3.300000e+000,2.369617e-002,2.360676e-002,-3.159298e-007
2.146071757525488e-011,3.300000e+000,2.369617e-002,2.360679e-002,-3.159305e-007
2.146072197214129e-011,3.300000e+000,2.369617e-002,2.360679e-002,-3.159307e-007
2.146072307136289e-011,3.300000e+000,2.369617e-002,2.360680e-002,-3.159307e-007
2.146072407136289e-011,3.300000e+000,2.369617e-002,2.360680e-002,-3.159307e-007
2.146072507136289e-011,3.300000e+000,2.369617e-002,2.360680e-002,-3.159308e-007
1.464607250713629e-010,3.300000e+000,2.394143e-002,1.611068e-001,-2.189902e-005
1.467048656963629e-010,3.300000e+000,2.394191e-002,1.613754e-001,-2.194123e-005
1.471931469463629e-010,3.300000e+000,2.394287e-002,1.619125e-001,-2.202593e-005
1.481697094463629e-010,3.300000e+000,2.394481e-002,1.629867e-001,-2.219632e-005
1.501228344463629e-010,3.300000e+000,2.394873e-002,1.651351e-001,-2.254119e-005
1.540290844463629e-010,3.300000e+000,2.395675e-002,1.694320e-001,-2.324720e-005
1.618415844463629e-010,3.300000e+000,2.397354e-002,1.780257e-001,-2.472365e-005
1.774665844463629e-010,3.300000e+000,2.400873e-002,1.952132e-001,-2.781650e-005
1.813728344463629e-010,3.300000e+000,2.401799e-002,1.995101e-001,-2.862912e-005
1.891853344463629e-010,3.300000e+000,2.403753e-002,2.081039e-001,-3.034443e-005
2.048103344463629e-010,3.300000e+000,2.407812e-002,2.252914e-001,-3.390437e-005
2.087165844463629e-010,3.300000e+000,2.408871e-002,2.295882e-001,-3.483234e-005
2.165290844463629e-010,3.300000e+000,2.411090e-002,2.381820e-001,-3.677511e-005
2.321540844463629e-010,3.300000e+000,2.415797e-002,2.553695e-001,-4.089009e-005
2.634040844463629e-010,3.300000e+000,2.426283e-002,2.897445e-001,-5.002377e-005
3.259040844463629e-010,3.300000e+000,2.451034e-002,3.584945e-001,-7.142596e-005
4.337843359836351e-010,3.300000e+000,2.501159e-002,4.771628e-001,-1.144187e-004
4.890691405487120e-010,3.300000e+000,2.530632e-002,5.379760e-001,-1.394819e-004
5.332552439557224e-010,3.300000e+000,2.556874e-002,5.865808e-001,-1.616184e-004
5.780964544595525e-010,3.300000e+000,2.585651e-002,6.359061e-001,-1.857080e-004
6.476824932684253e-010,3.300000e+000,2.633708e-002,7.124507e-001,-2.255982e-004
7.192104390143333e-010,3.300000e+000,2.686840e-002,7.911315e-001,-2.692753e-004
7.924872676675296e-010,3.300000e+000,2.744536e-002,8.717360e-001,-3.163083e-004
8.057161452304392e-010,3.300000e+000,2.755415e-002,8.862877e-001,-3.251148e-004
8.321739003562583e-010,3.300000e+000,2.777947e-002,9.153913e-001,-3.432416e-004
8.850894106078965e-010,3.300000e+000,2.824600e-002,9.735984e-001,-3.805068e-004
9.748485042253810e-010,3.300000e+000,2.907726e-002,1.072333e+000,-4.461807e-004
1.080273138198790e-009,3.300000e+000,3.011196e-002,1.188300e+000,-5.267560e-004
1.192891175732552e-009,3.300000e+000,3.128466e-002,1.312180e+000,-6.165792e-004
1.298978529672055e-009,3.300000e+000,3.245729e-002,1.428876e+000,-7.046632e-004
1.453624280741814e-009,3.300000e+000,3.424237e-002,1.598987e+000,-8.367047e-004
1.463899193992344e-009,3.300000e+000,3.436465e-002,1.610289e+000,-8.456428e-004
1.484449020493404e-009,3.300000e+000,3.461470e-002,1.632894e+000,-8.637554e-004
1.525548673495525e-009,3.300000e+000,3.512172e-002,1.678104e+000,-9.002505e-004
1.607747979499765e-009,3.300000e+000,3.616305e-002,1.768523e+000,-9.742365e-004
1.772146591508246e-009,3.300000e+000,3.829843e-002,1.949361e+000,-1.124058e-003
1.814894905074091e-009,3.300000e+000,3.887424e-002,1.996384e+000,-1.163686e-003
1.985888159337468e-009,3.300000e+000,4.127239e-002,2.184477e+000,-1.324743e-003
2.213879165021971e-009,3.300000e+000,4.459316e-002,2.435267e+000,-1.542363e-003
2.256084050094520e-009,3.300000e+000,4.522591e-002,2.481693e+000,-1.583014e-003
2.340493820239619e-009,3.300000e+000,4.652894e-002,2.574543e+000,-1.664983e-003
2.509313360529817e-009,3.300000e+000,4.918155e-002,2.760245e+000,-1.829596e-003
2.635928015747465e-009,3.300000e+000,5.124263e-002,2.899521e+000,-1.953929e-003
2.804747556037662e-009,3.300000e+000,5.407424e-002,3.085222e+000,-2.120486e-003
3.000000000000000e-009,3.300000e+000,5.741704e-002,3.300000e+000,-2.313653e-003
3.002440655549529e-009,3.300000e+000,5.745977e-002,3.300000e+000,-2.316064e-003
3.007321966648587e-009,3.300000e+000,5.754503e-002,3.300000e+000,-2.320861e-003
3.017084588846704e-009,3.300000e+000,5.771497e-002,3.300000e+000,-2.330393e-003
3.019525244396234e-009,3.300000e+000,5.775730e-002,3.300000e+000,-2.332757e-003
3.024406555495292e-009,3.300000e+000,5.784155e-002,3.300000e+000,-2.337443e-003
3.034169177693409e-009,3.300000e+000,5.800952e-002,3.300000e+000,-2.346753e-003
3.036609833242938e-009,3.300000e+000,5.805135e-002,3.300000e+000,-2.349062e-003
3.041491144341996e-009,3.300000e+000,5.813463e-002,3.300000e+000,-2.353639e-003
3.051253766540113e-009,3.300000e+000,5.830066e-002,3.300000e+000,-2.362732e-003
3.053694422089642e-009,3.300000e+000,5.834201e-002,3.300000e+000,-2.364988e-003
3.058575733188700e-009,3.300000e+000,5.842435e-002,3.300000e+000,-2.369458e-003
3.068338355386817e-009,3.300000e+000,5.858804e-002,3.300000e+000,-2.378289e-003
3.087863599783051e-009,3.300000e+000,5.891326e-002,3.300000e+000,-2.395708e-003
3.092744910882110e-009,3.300000e+000,5.899395e-002,3.300000e+000,-2.399995e-003
3.102507533080227e-009,3.300000e+000,5.915397e-002,3.300000e+000,-2.408413e-003
3.122032777476460e-009,3.300000e+000,5.947200e-002,3.300000e+000,-2.425028e-003
3.126914088575519e-009,3.300000e+000,5.955093e-002,3.300000e+000,-2.429117e-003
3.136676710773636e-009,3.300000e+000,5.970746e-002,3.300000e+000,-2.437146e-003
3.161083266268928e-009,3.300000e+000,6.009586e-002,3.300000e+000,-2.456891e-003
3.190371132863279e-009,3.300000e+000,6.055214e-002,3.300000e+000,-2.479489e-003
3.229421621655746e-009,3.300000e+000,6.115096e-002,3.300000e+000,-2.508551e-003
3.239184243853863e-009,3.300000e+000,6.129863e-002,3.300000e+000,-2.515589e-003
3.258709488250097e-009,3.300000e+000,6.158939e-002,3.300000e+000,-2.529155e-003
3.297759977042564e-009,3.300000e+000,6.216451e-002,3.300000e+000,-2.555568e-003
3.307522599240681e-009,3.300000e+000,6.230642e-002,3.300000e+000,-2.561963e-003
3.327047843636915e-009,3.300000e+000,6.258607e-002,3.300000e+000,-2.574288e-003
3.395386199023733e-009,3.300000e+000,6.354561e-002,3.300000e+000,-2.615279e-003
3.434436687816201e-009,3.300000e+000,6.407482e-002,3.300000e+000,-2.636576e-003
3.512537665401136e-009,3.300000e+000,6.511209e-002,3.300000e+000,-2.676817e-003
3.532062909797370e-009,3.300000e+000,6.536569e-002,3.300000e+000,-2.686241e-003
3.571113398589837e-009,3.300000e+000,6.586040e-002,3.300000e+000,-2.703706e-003
3.649214376174772e-009,3.300000e+000,6.683289e-002,3.300000e+000,-2.736758e-003
3.707790109363473e-009,3.300000e+000,6.753740e-002,3.300000e+000,-2.758797e-003
3.785891086948408e-009,3.300000e+000,6.845555e-002,3.300000e+000,-2.785843e-003
3.844466820137110e-009,3.300000e+000,6.912328e-002,3.300000e+000,-2.803829e-003
3.922567797722045e-009,3.300000e+000,6.999580e-002,3.300000e+000,-2.825856e-003
3.981143530910747e-009,3.300000e+000,7.063264e-002,3.300000e+000,-2.840456e-003
4.059244508495681e-009,3.300000e+000,7.146680e-002,3.300000e+000,-2.858289e-003
4.127582863882499e-009,3.300000e+000,7.218061e-002,3.300000e+000,-2.872145e-003
4.220327774764610e-009,3.300000e+000,7.312724e-002,3.300000e+000,-2.888554e-003
4.230090396962726e-009,3.300000e+000,7.322548e-002,3.300000e+000,-2.890129e-003
4.249615641358960e-009,3.300000e+000,7.342108e-002,3.300000e+000,-2.893186e-003
4.288666130151428e-009,3.300000e+000,7.380893e-002,3.300000e+000,-2.898940e-003
4.366767107736363e-009,3.300000e+000,7.457224e-002,3.300000e+000,-2.909129e-003
4.522969062906233e-009,3.300000e+000,7.605682e-002,3.300000e+000,-2.925073e-003
4.835372973245974e-009,3.300000e+000,7.890074e-002,3.300000e+000,-2.944103e-003
5.460180793925454e-009,3.300000e+000,8.429699e-002,3.300000e+000,-2.953933e-003
6.460180793925454e-009,3.300000e+000,9.253335e-002,3.300000e+000,-2.935196e-003
7.460180793925454e-009,3.300000e+000,1.004853e-001,3.300000e+000,-2.897780e-003
8.460180793925454e-009,3.300000e+000,1.082401e-001,3.300000e+000,-2.853137e-003
9.460180793925455e-009,3.300000e+000,1.158339e-001,3.300000e+000,-2.805839e-003
1.046018079392546e-008,3.300000e+000,1.232346e-001,3.300000e+000,-2.753927e-003
1.146018079392546e-008,3.300000e+000,1.303123e-001,3.300000e+000,-2.688000e-003
1.246018079392546e-008,3.300000e+000,1.366966e-001,3.300000e+000,-2.581518e-003
1.346018079392546e-008,3.300000e+000,1.414761e-001,3.300000e+000,-2.370525e-003
1.446018079392546e-008,3.300000e+000,1.428089e-001,3.300000e+000,-1.930986e-003
1.546018079392546e-008,3.300000e+000,1.379864e-001,3.300000e+000,-1.097782e-003
1.646018079392546e-008,3.300000e+000,1.247647e-001,3.300000e+000,2.187736e-004
1.746018079392546e-008,3.300000e+000,1.036838e-001,3.300000e+000,1.863765e-003
1.846018079392546e-008,3.300000e+000,7.912703e-002,3.300000e+000,3.408914e-003
1.946018079392546e-008,3.300000e+000,5.692842e-002,3.300000e+000,4.408043e-003
2.046018079392545e-008,3.300000e+000,4.038801e-002,3.300000e+000,4.721674e-003
2.146018079392545e-008,3.300000e+000,2.925019e-002,3.300000e+000,4.528463e-003
2.246018079392545e-008,3.300000e+000,2.184568e-002,3.300000e+000,4.079560e-003
2.346018079392545e-008,3.300000e+000,1.680475e-002,3.300000e+000,3.544095e-003
2.446018079392545e-008,3.300000e+000,1.327699e-002,3.300000e+000,3.010429e-003
2.546018079392545e-008,3.300000e+000,1.074341e-002,3.300000e+000,2.519886e-003
2.646018079392545e-008,3.300000e+000,8.881699e-003,3.300000e+000,2.088445e-003
2.746018079392545e-008,3.300000e+000,7.485257e-003,3.300000e+000,1.719088e-003
2.846018079392545e-008,3.300000e+000,6.419118e-003,3.300000e+000,1.408353e-003
2.946018079392545e-008,3.300000e+000,5.592328e-003,3.300000e+000,1.150033e-003
3.046018079392545e-008,3.300000e+000,4.941877e-003,3.300000e+000,9.371092e-004
3.146018079392545e-008,3.300000e+000,4.423278e-003,3.300000e+000,7.626883e-004
3.246018079392545e-008,3.300000e+000,4.004508e-003,3.300000e+000,6.204659e-004
3.346018079392545e-008,3.300000e+000,3.662187e-003,3.300000e+000,5.048963e-004
3.446018079392545e-008,3.300000e+000,3.379009e-003,3.300000e+000,4.112245e-004
