time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,2.629292e-002,0.000000e+000,-3.036832e-038
9.999999824516700e-015,3.300000e+000,2.629292e-002,1.100000e-005,-1.814459e-013
1.999999964903340e-014,3.300000e+000,2.629292e-002,2.200000e-005,-4.838012e-013
3.999999929806680e-014,3.300000e+000,2.629292e-002,4.400000e-005,-1.596303e-012
7.999999859613360e-014,3.300000e+000,2.629292e-002,8.800000e-005,-5.948767e-012
1.599999971922672e-013,3.300000e+000,2.629292e-002,1.760000e-004,-2.335289e-011
3.199999943845344e-013,3.300000e+000,2.629292e-002,3.520000e-004,-9.293061e-011
6.399999887690688e-013,3.300000e+000,2.629292e-002,7.040000e-004,-3.709847e-010
1.279999977538138e-012,3.300000e+000,2.629294e-002,1.408000e-003,-1.481603e-009
2.559999955076275e-012,3.300000e+000,2.629299e-002,2.816000e-003,-5.914822e-009
5.119999910152551e-012,3.300000e+000,2.629318e-002,5.632000e-003,-2.359386e-008
1.023999982030510e-011,3.300000e+000,2.629387e-002,1.126400e-002,-8.653510e-008
1.637204782798885e-011,3.300000e+000,2.629507e-002,1.800925e-002,-1.949600e-007
1.752493270470320e-011,3.300000e+000,2.629536e-002,1.927743e-002,-2.215075e-007
1.983070245813190e-011,3.300000e+000,2.629604e-002,2.181377e-002,-2.828247e-007
2.083947672525696e-011,3.300000e+000,2.629635e-002,2.292342e-002,-3.117737e-007
2.146053153005925e-011,3.300000e+000,2.629656e-002,2.360659e-002,-3.304047e-007
2.146060189656784e-011,3.300000e+000,2.629656e-002,2.360666e-002,-3.304069e-007
2.146061948819499e-011,3.300000e+000,2.629656e-002,2.360668e-002,-3.304074e-007
2.146065467144928e-011,3.300000e+000,2.629656e-002,2.360672e-002,-3.304085e-007
2.146072503795787e-011,3.300000e+000,2.629656e-002,2.360680e-002,-3.304158e-007
1.464607250379579e-010,3.300000e+000,2.659894e-002,1.611068e-001,-2.676385e-005
2.714607250379579e-010,3.300000e+000,2.703733e-002,2.986068e-001,-6.451549e-005
3.964607250379579e-010,3.300000e+000,2.764376e-002,4.361068e-001,-1.158694e-004
5.214607250379579e-010,3.300000e+000,2.839827e-002,5.736068e-001,-1.786951e-004
7.125645894077297e-010,3.300000e+000,2.972409e-002,7.838210e-001,-2.876181e-004
7.999291391953696e-010,3.300000e+000,3.039700e-002,8.799220e-001,-3.422731e-004
8.056857764207172e-010,3.300000e+000,3.044483e-002,8.862544e-001,-3.461227e-004
8.171990508714123e-010,3.300000e+000,3.054325e-002,8.989189e-001,-3.540101e-004
8.402255997728024e-010,3.300000e+000,3.074360e-002,9.242482e-001,-3.700137e-004
8.862786975755826e-010,3.300000e+000,3.115639e-002,9.749066e-001,-4.028011e-004
9.563700155768793e-010,3.300000e+000,3.180971e-002,1.052007e+000,-4.542757e-004
1.028933443340036e-009,3.300000e+000,3.251738e-002,1.131827e+000,-5.094646e-004
1.106947072797235e-009,3.300000e+000,3.331432e-002,1.217642e+000,-5.708977e-004
1.187104131741003e-009,3.300000e+000,3.417250e-002,1.305815e+000,-6.361704e-004
1.295629284124341e-009,3.300000e+000,3.539776e-002,1.425192e+000,-7.277391e-004
1.463053368412753e-009,3.300000e+000,3.736803e-002,1.609359e+000,-8.728199e-004
1.477498494703027e-009,3.300000e+000,3.754377e-002,1.625248e+000,-8.855942e-004
1.506388747283575e-009,3.300000e+000,3.790445e-002,1.657028e+000,-9.115338e-004
1.564169252444671e-009,3.300000e+000,3.863939e-002,1.720586e+000,-9.639248e-004
1.679730262766863e-009,3.300000e+000,4.013838e-002,1.847703e+000,-1.069769e-003
1.703908590187387e-009,3.300000e+000,4.045855e-002,1.874299e+000,-1.092141e-003
1.752265245028435e-009,3.300000e+000,4.111296e-002,1.927492e+000,-1.137343e-003
1.873156882131053e-009,3.300000e+000,4.277745e-002,2.060472e+000,-1.251191e-003
1.921513536972101e-009,3.300000e+000,4.346404e-002,2.113665e+000,-1.297303e-003
2.018226846654196e-009,3.300000e+000,4.486499e-002,2.220050e+000,-1.390181e-003
2.165858090135993e-009,3.300000e+000,4.704901e-002,2.382444e+000,-1.532968e-003
2.202765901006443e-009,3.300000e+000,4.760712e-002,2.423043e+000,-1.568908e-003
2.276581522747342e-009,3.300000e+000,4.874895e-002,2.504240e+000,-1.641243e-003
2.424212766229139e-009,3.300000e+000,5.106895e-002,2.666634e+000,-1.786473e-003
2.461120577099589e-009,3.300000e+000,5.165957e-002,2.707233e+000,-1.822929e-003
2.534936198840488e-009,3.300000e+000,5.286495e-002,2.788430e+000,-1.896138e-003
2.682567442322285e-009,3.300000e+000,5.531022e-002,2.950824e+000,-2.042918e-003
2.719475253192735e-009,3.300000e+000,5.593165e-002,2.991423e+000,-2.079707e-003
2.793290874933634e-009,3.300000e+000,5.719046e-002,3.072620e+000,-2.153426e-003
2.848652591239308e-009,3.300000e+000,5.814719e-002,3.133518e+000,-2.208807e-003
2.922468212980207e-009,3.300000e+000,5.943804e-002,3.214715e+000,-2.282745e-003
3.000000000000000e-009,3.300000e+000,6.080507e-002,3.300000e+000,-2.360469e-003
3.000969147337747e-009,3.300000e+000,6.082231e-002,3.300000e+000,-2.361440e-003
3.002907442013242e-009,3.300000e+000,6.085676e-002,3.300000e+000,-2.363377e-003
3.006784031364232e-009,3.300000e+000,6.092555e-002,3.300000e+000,-2.367241e-003
3.007753178701979e-009,3.300000e+000,6.094272e-002,3.300000e+000,-2.368204e-003
3.009691473377474e-009,3.300000e+000,6.097700e-002,3.300000e+000,-2.370122e-003
3.013568062728464e-009,3.300000e+000,6.104546e-002,3.300000e+000,-2.373949e-003
3.014537210066211e-009,3.300000e+000,6.106255e-002,3.300000e+000,-2.374903e-003
3.016475504741706e-009,3.300000e+000,6.109666e-002,3.300000e+000,-2.376803e-003
3.020352094092696e-009,3.300000e+000,6.116479e-002,3.300000e+000,-2.380593e-003
3.021321241430443e-009,3.300000e+000,6.118180e-002,3.300000e+000,-2.381537e-003
3.023259536105938e-009,3.300000e+000,6.121574e-002,3.300000e+000,-2.383419e-003
3.027136125456928e-009,3.300000e+000,6.128354e-002,3.300000e+000,-2.387172e-003
3.028105272794675e-009,3.300000e+000,6.130047e-002,3.300000e+000,-2.388107e-003
3.030043567470170e-009,3.300000e+000,6.133425e-002,3.300000e+000,-2.389971e-003
3.033920156821160e-009,3.300000e+000,6.140165e-002,3.300000e+000,-2.393679e-003
3.041673335523139e-009,3.300000e+000,6.153606e-002,3.300000e+000,-2.401054e-003
3.043611630198634e-009,3.300000e+000,6.156956e-002,3.300000e+000,-2.402886e-003
3.047488219549624e-009,3.300000e+000,6.163631e-002,3.300000e+000,-2.406522e-003
3.055241398251603e-009,3.300000e+000,6.176944e-002,3.300000e+000,-2.413754e-003
3.057179692927098e-009,3.300000e+000,6.180262e-002,3.300000e+000,-2.415551e-003
3.061056282278088e-009,3.300000e+000,6.186873e-002,3.300000e+000,-2.419117e-003
3.068809460980067e-009,3.300000e+000,6.200032e-002,3.300000e+000,-2.426177e-003
3.084315818384026e-009,3.300000e+000,6.226205e-002,3.300000e+000,-2.440138e-003
3.088192407735015e-009,3.300000e+000,6.232708e-002,3.300000e+000,-2.443583e-003
3.095945586436995e-009,3.300000e+000,6.245621e-002,3.300000e+000,-2.450370e-003
3.111451943840953e-009,3.300000e+000,6.271313e-002,3.300000e+000,-2.463797e-003
3.115328533191943e-009,3.300000e+000,6.277698e-002,3.300000e+000,-2.467110e-003
3.123081711893922e-009,3.300000e+000,6.290376e-002,3.300000e+000,-2.473638e-003
3.142464658648870e-009,3.300000e+000,6.321876e-002,3.300000e+000,-2.489737e-003
3.150217837350850e-009,3.300000e+000,6.334329e-002,3.300000e+000,-2.496015e-003
3.165724194754808e-009,3.300000e+000,6.359112e-002,3.300000e+000,-2.508432e-003
3.177353962807777e-009,3.300000e+000,6.377508e-002,3.300000e+000,-2.517532e-003
3.192860320211736e-009,3.300000e+000,6.401761e-002,3.300000e+000,-2.529362e-003
3.223873035019653e-009,3.300000e+000,6.449782e-002,3.300000e+000,-2.552483e-003
3.231626213721632e-009,3.300000e+000,6.461652e-002,3.300000e+000,-2.558114e-003
3.247132571125591e-009,3.300000e+000,6.485088e-002,3.300000e+000,-2.569037e-003
3.278145285933508e-009,3.300000e+000,6.531528e-002,3.300000e+000,-2.590408e-003
3.301404822039446e-009,3.300000e+000,6.565700e-002,3.300000e+000,-2.605705e-003
3.332417536847363e-009,3.300000e+000,6.610671e-002,3.300000e+000,-2.625449e-003
3.355677072953301e-009,3.300000e+000,6.643787e-002,3.300000e+000,-2.639579e-003
3.386689787761218e-009,3.300000e+000,6.687393e-002,3.300000e+000,-2.657814e-003
3.409949323867156e-009,3.300000e+000,6.719528e-002,3.300000e+000,-2.670860e-003
3.440962038675073e-009,3.300000e+000,6.761865e-002,3.300000e+000,-2.687693e-003
3.464221574781011e-009,3.300000e+000,6.793158e-002,3.300000e+000,-2.699810e-003
3.475851342833980e-009,3.300000e+000,6.808642e-002,3.300000e+000,-2.705690e-003
3.491357700237938e-009,3.300000e+000,6.829103e-002,3.300000e+000,-2.713326e-003
3.522370415045856e-009,3.300000e+000,6.869447e-002,3.300000e+000,-2.727963e-003
3.584395844661690e-009,3.300000e+000,6.947990e-002,3.300000e+000,-2.754876e-003
3.708446703893360e-009,3.300000e+000,7.097635e-002,3.300000e+000,-2.800555e-003
3.956548422356699e-009,3.300000e+000,7.374109e-002,3.300000e+000,-2.867108e-003
4.452751859283376e-009,3.300000e+000,7.869700e-002,3.300000e+000,-2.939124e-003
5.445158733136731e-009,3.300000e+000,8.761354e-002,3.300000e+000,-2.981266e-003
6.445158733136731e-009,3.300000e+000,9.596159e-002,3.300000e+000,-2.965079e-003
7.445158733136730e-009,3.300000e+000,1.039610e-001,3.300000e+000,-2.924585e-003
8.445158733136731e-009,3.300000e+000,1.117809e-001,3.300000e+000,-2.879001e-003
9.445158733136732e-009,3.300000e+000,1.194431e-001,3.300000e+000,-2.831236e-003
1.044515873313673e-008,3.300000e+000,1.269102e-001,3.300000e+000,-2.778806e-003
1.144515873313673e-008,3.300000e+000,1.340464e-001,3.300000e+000,-2.711851e-003
1.244515873313673e-008,3.300000e+000,1.404679e-001,3.300000e+000,-2.602854e-003
1.344515873313673e-008,3.300000e+000,1.452325e-001,3.300000e+000,-2.385744e-003
1.444515873313674e-008,3.300000e+000,1.464470e-001,3.300000e+000,-1.933181e-003
1.544515873313674e-008,3.300000e+000,1.413530e-001,3.300000e+000,-1.077638e-003
1.644515873313674e-008,3.300000e+000,1.277028e-001,3.300000e+000,2.687328e-004
1.744515873313673e-008,3.300000e+000,1.060875e-001,3.300000e+000,1.945180e-003
1.844515873313673e-008,3.300000e+000,8.096598e-002,3.300000e+000,3.516977e-003
1.944515873313673e-008,3.300000e+000,5.825408e-002,3.300000e+000,4.532466e-003
2.044515873313673e-008,3.300000e+000,4.131204e-002,3.300000e+000,4.849702e-003
2.144515873313673e-008,3.300000e+000,2.989049e-002,3.300000e+000,4.649783e-003
2.244515873313673e-008,3.300000e+000,2.229298e-002,3.300000e+000,4.188421e-003
2.344515873313673e-008,3.300000e+000,1.712189e-002,3.300000e+000,3.638317e-003
2.444515873313673e-008,3.300000e+000,1.350562e-002,3.300000e+000,3.090038e-003
2.544515873313673e-008,3.300000e+000,1.091083e-002,3.300000e+000,2.586059e-003
2.644515873313673e-008,3.300000e+000,9.006004e-003,3.300000e+000,2.142822e-003
2.744515873313672e-008,3.300000e+000,7.578664e-003,3.300000e+000,1.763409e-003
2.844515873313672e-008,3.300000e+000,6.490060e-003,3.300000e+000,1.444259e-003
2.944515873313672e-008,3.300000e+000,5.646734e-003,3.300000e+000,1.178988e-003
3.044515873313673e-008,3.300000e+000,4.983982e-003,3.300000e+000,9.603753e-004
3.144515873313673e-008,3.300000e+000,4.456151e-003,3.300000e+000,7.813309e-004
3.244515873313673e-008,3.300000e+000,4.030396e-003,3.300000e+000,6.353706e-004
3.344515873313673e-008,3.300000e+000,3.682755e-003,3.300000e+000,5.167914e-004
3.444515873313673e-008,3.300000e+000,3.395496e-003,3.300000e+000,4.207041e-004
3.544515873313674e-008,3.300000e+000,3.155365e-003,3.300000e+000,3.429877e-004
3.644515873313674e-008,3.300000e+000,2.952346e-003,3.300000e+000,2.802105e-004
3.744515873313674e-008,3.300000e+000,2.778807e-003,3.300000e+000,2.295409e-004
3.844515873313674e-008,3.300000e+000,2.628886e-003,3.300000e+000,1.886579e-004
3.944515873313675e-008,3.300000e+000,2.498046e-003,3.300000e+000,1.556693e-004
4.044515873313675e-008,3.300000e+000,2.382751e-003,3.300000e+000,1.290388e-004
4.144515873313675e-008,3.300000e+000,2.280227e-003,3.300000e+000,1.075231e-004
4.244515873313675e-008,3.300000e+000,2.188281e-003,3.300000e+000,9.011880e-005
