time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,2.540562e-002,0.000000e+000,-2.934350e-038
9.999999824516700e-015,3.300000e+000,2.540562e-002,1.100000e-005,-1.792886e-013
1.999999964903340e-014,3.300000e+000,2.540562e-002,2.200000e-005,-4.780626e-013
3.999999929806680e-014,3.300000e+000,2.540562e-002,4.400000e-005,-1.577269e-012
7.999999859613360e-014,3.300000e+000,2.540562e-002,8.800000e-005,-5.877342e-012
1.599999971922672e-013,3.300000e+000,2.540563e-002,1.760000e-004,-2.307164e-011
3.199999943845344e-013,3.300000e+000,2.540563e-002,3.520000e-004,-9.181021e-011
6.399999887690688e-013,3.300000e+000,2.540563e-002,7.040000e-004,-3.665093e-010
1.279999977538138e-012,3.300000e+000,2.540564e-002,1.408000e-003,-1.463704e-009
2.559999955076275e-012,3.300000e+000,2.540569e-002,2.816000e-003,-5.843165e-009
5.119999910152551e-012,3.300000e+000,2.540588e-002,5.632000e-003,-2.330704e-008
1.023999982030510e-011,3.300000e+000,2.540657e-002,1.126400e-002,-8.548108e-008
1.637203971747625e-011,3.300000e+000,2.540775e-002,1.800924e-002,-1.925838e-007
1.752484224522637e-011,3.300000e+000,2.540804e-002,1.927733e-002,-2.188058e-007
1.983044730072661e-011,3.300000e+000,2.540870e-002,2.181349e-002,-2.793717e-007
2.083914951250797e-011,3.300000e+000,2.540902e-002,2.292307e-002,-3.079660e-007
2.146015995622883e-011,3.300000e+000,2.540922e-002,2.360618e-002,-3.263688e-007
2.146072504688440e-011,3.300000e+000,2.540922e-002,2.360680e-002,-3.263860e-007
1.464607250468844e-010,3.300000e+000,2.566172e-002,1.611068e-001,-2.254636e-005
1.467048656718844e-010,3.300000e+000,2.566222e-002,1.613754e-001,-2.258982e-005
1.471931469218844e-010,3.300000e+000,2.566321e-002,1.619125e-001,-2.267702e-005
1.481697094218844e-010,3.300000e+000,2.566520e-002,1.629867e-001,-2.285244e-005
