time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,2.286509e-002,0.000000e+000,-2.640918e-038
9.999999824516700e-015,3.300000e+000,2.286509e-002,1.100000e-005,-1.697147e-013
1.999999964903340e-014,3.300000e+000,2.286509e-002,2.200000e-005,-4.525351e-013
3.999999929806680e-014,3.300000e+000,2.286509e-002,4.400000e-005,-1.493143e-012
7.999999859613360e-014,3.300000e+000,2.286509e-002,8.800000e-005,-5.564039e-012
1.599999971922672e-013,3.300000e+000,2.286509e-002,1.760000e-004,-2.184190e-011
3.199999943845344e-013,3.300000e+000,2.286509e-002,3.520000e-004,-8.691742e-011
6.399999887690688e-013,3.300000e+000,2.286510e-002,7.040000e-004,-3.469766e-010
1.279999977538138e-012,3.300000e+000,2.286511e-002,1.408000e-003,-1.385638e-009
2.559999955076275e-012,3.300000e+000,2.286515e-002,2.816000e-003,-5.530881e-009
5.119999910152551e-012,3.300000e+000,2.286534e-002,5.632000e-003,-2.205792e-008
1.023999982030510e-011,3.300000e+000,2.286598e-002,1.126400e-002,-8.089163e-008
1.637203885163022e-011,3.300000e+000,2.286710e-002,1.800924e-002,-1.822380e-007
1.752455269241853e-011,3.300000e+000,2.286737e-002,1.927701e-002,-2.070450e-007
1.982958037399517e-011,3.300000e+000,2.286801e-002,2.181254e-002,-2.643436e-007
2.083802998468495e-011,3.300000e+000,2.286830e-002,2.292183e-002,-2.913958e-007
2.146057316650725e-011,3.300000e+000,2.286850e-002,2.360663e-002,-3.088545e-007
2.146067868230078e-011,3.300000e+000,2.286850e-002,2.360675e-002,-3.088575e-007
2.146070066475777e-011,3.300000e+000,2.286850e-002,2.360677e-002,-3.088581e-007
2.146070945774056e-011,3.300000e+000,2.286850e-002,2.360678e-002,-3.088584e-007
2.146071165598626e-011,3.300000e+000,2.286850e-002,2.360678e-002,-3.088584e-007
2.146071605247766e-011,3.300000e+000,2.286850e-002,2.360679e-002,-3.088585e-007
2.146072484546045e-011,3.300000e+000,2.286850e-002,2.360680e-002,-3.088594e-007
1.464607248454605e-010,3.300000e+000,2.310886e-002,1.611068e-001,-2.146046e-005
1.484138498454605e-010,3.300000e+000,2.311265e-002,1.632552e-001,-2.179452e-005
1.523200998454605e-010,3.300000e+000,2.312044e-002,1.675521e-001,-2.247962e-005
1.601325998454605e-010,3.300000e+000,2.313673e-002,1.761459e-001,-2.391170e-005
1.757575998454605e-010,3.300000e+000,2.317216e-002,1.933334e-001,-2.702437e-005
2.070075998454605e-010,3.300000e+000,2.325416e-002,2.277084e-001,-3.420674e-005
2.695075998454605e-010,3.300000e+000,2.345650e-002,2.964584e-001,-5.181786e-005
3.717113372356573e-010,3.300000e+000,2.384509e-002,4.088825e-001,-8.545803e-005
3.757326608222018e-010,3.300000e+000,2.386234e-002,4.133059e-001,-8.694360e-005
3.837753079952909e-010,3.300000e+000,2.389962e-002,4.221528e-001,-9.014462e-005
3.998606023414690e-010,3.300000e+000,2.397657e-002,4.398467e-001,-9.673797e-005
4.320311910338252e-010,3.300000e+000,2.413758e-002,4.752343e-001,-1.104915e-004
4.650451142877369e-010,3.300000e+000,2.431429e-002,5.115497e-001,-1.255082e-004
5.290031198240506e-010,3.300000e+000,2.468661e-002,5.819035e-001,-1.569185e-004
6.030681018463171e-010,3.300000e+000,2.516461e-002,6.633749e-001,-1.968030e-004
7.244503193529189e-010,3.300000e+000,2.603550e-002,7.968953e-001,-2.685365e-004
8.177117738423432e-010,3.300000e+000,2.677105e-002,8.994830e-001,-3.282866e-004
9.031668332679259e-010,3.300000e+000,2.750694e-002,9.934835e-001,-3.871492e-004
1.013002953858400e-009,3.300000e+000,2.852475e-002,1.114303e+000,-4.672925e-004
1.128010464181460e-009,3.300000e+000,2.966548e-002,1.240811e+000,-5.555793e-004
1.251932542563072e-009,3.300000e+000,3.098221e-002,1.377126e+000,-6.554157e-004
1.413175313741547e-009,3.300000e+000,3.282562e-002,1.554493e+000,-7.915343e-004
1.654753552220733e-009,3.300000e+000,3.582126e-002,1.820229e+000,-1.004969e-003
1.983006939472678e-009,3.300000e+000,4.030459e-002,2.181308e+000,-1.307911e-003
2.509412692682946e-009,3.300000e+000,4.824784e-002,2.760354e+000,-1.810812e-003
3.000000000000000e-009,3.300000e+000,5.620721e-002,3.300000e+000,-2.288722e-003
3.000766542667683e-009,3.300000e+000,5.622056e-002,3.300000e+000,-2.289478e-003
3.002299628003049e-009,3.300000e+000,5.624723e-002,3.300000e+000,-2.290986e-003
3.005365798673780e-009,3.300000e+000,5.630047e-002,3.300000e+000,-2.293993e-003
3.011498140015244e-009,3.300000e+000,5.640652e-002,3.300000e+000,-2.299959e-003
3.023762822698170e-009,3.300000e+000,5.661775e-002,3.300000e+000,-2.311790e-003
3.026828993368901e-009,3.300000e+000,5.667030e-002,3.300000e+000,-2.314720e-003
3.032961334710365e-009,3.300000e+000,5.677483e-002,3.300000e+000,-2.320513e-003
3.045226017393291e-009,3.300000e+000,5.698233e-002,3.300000e+000,-2.331926e-003
3.069755382759143e-009,3.300000e+000,5.739393e-002,3.300000e+000,-2.354367e-003
3.075887724100606e-009,3.300000e+000,5.749587e-002,3.300000e+000,-2.359869e-003
3.088152406783533e-009,3.300000e+000,5.769758e-002,3.300000e+000,-2.370629e-003
3.112681772149385e-009,3.300000e+000,5.809789e-002,3.300000e+000,-2.391801e-003
3.118814113490848e-009,3.300000e+000,5.819706e-002,3.300000e+000,-2.396991e-003
3.131078796173775e-009,3.300000e+000,5.839334e-002,3.300000e+000,-2.407141e-003
3.155608161539627e-009,3.300000e+000,5.878054e-002,3.300000e+000,-2.426838e-003
3.204666892271333e-009,3.300000e+000,5.954313e-002,3.300000e+000,-2.464906e-003
3.216931574954259e-009,3.300000e+000,5.973053e-002,3.300000e+000,-2.474057e-003
3.241460940320112e-009,3.300000e+000,6.009807e-002,3.300000e+000,-2.491547e-003
3.290519671051817e-009,3.300000e+000,6.082305e-002,3.300000e+000,-2.525392e-003
3.302784353734743e-009,3.300000e+000,6.100137e-002,3.300000e+000,-2.533526e-003
3.327313719100596e-009,3.300000e+000,6.135153e-002,3.300000e+000,-2.549067e-003
3.413166497881080e-009,3.300000e+000,6.254756e-002,3.300000e+000,-2.600152e-003
3.462225228612786e-009,3.300000e+000,6.320211e-002,3.300000e+000,-2.626113e-003
3.560342690076197e-009,3.300000e+000,6.447969e-002,3.300000e+000,-2.674518e-003
3.584872055442049e-009,3.300000e+000,6.479065e-002,3.300000e+000,-2.685679e-003
3.633930786173755e-009,3.300000e+000,6.539447e-002,3.300000e+000,-2.705986e-003
3.732048247637166e-009,3.300000e+000,6.657789e-002,3.300000e+000,-2.743909e-003
3.805636343734723e-009,3.300000e+000,6.743048e-002,3.300000e+000,-2.768477e-003
3.903753805198134e-009,3.300000e+000,6.853803e-002,3.300000e+000,-2.798002e-003
4.099988728124956e-009,3.300000e+000,7.064392e-002,3.300000e+000,-2.845050e-003
4.247164920320072e-009,3.300000e+000,7.214546e-002,3.300000e+000,-2.871841e-003
4.443399843246893e-009,3.300000e+000,7.406746e-002,3.300000e+000,-2.898923e-003
4.590576035442009e-009,3.300000e+000,7.545770e-002,3.300000e+000,-2.913773e-003
