time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,1.953492e-002,0.000000e+000,-2.256283e-038
9.999999824516700e-015,3.300000e+000,1.953492e-002,1.100000e-005,-1.480114e-013
1.999999964903340e-014,3.300000e+000,1.953492e-002,2.200000e-005,-3.947927e-013
3.999999929806680e-014,3.300000e+000,1.953492e-002,4.400000e-005,-1.302831e-012
7.999999859613360e-014,3.300000e+000,1.953492e-002,8.800000e-005,-4.855190e-012
1.599999971922672e-013,3.300000e+000,1.953492e-002,1.760000e-004,-1.906056e-011
3.199999943845344e-013,3.300000e+000,1.953492e-002,3.520000e-004,-7.585367e-011
6.399999887690688e-013,3.300000e+000,1.953492e-002,7.040000e-004,-3.028252e-010
1.279999977538138e-012,3.300000e+000,1.953493e-002,1.408000e-003,-1.209345e-009
2.559999955076275e-012,3.300000e+000,1.953497e-002,2.816000e-003,-4.826847e-009
5.119999910152551e-012,3.300000e+000,1.953513e-002,5.632000e-003,-1.924686e-008
1.023999982030510e-011,3.300000e+000,1.953569e-002,1.126400e-002,-7.057380e-008
1.637203732580454e-011,3.300000e+000,1.953667e-002,1.800924e-002,-1.589864e-007
1.752421881205525e-011,3.300000e+000,1.953690e-002,1.927664e-002,-1.806222e-007
1.982858178455667e-011,3.300000e+000,1.953746e-002,2.181144e-002,-2.305987e-007
2.083674058502605e-011,3.300000e+000,1.953772e-002,2.292041e-002,-2.541949e-007
2.146037006623157e-011,3.300000e+000,1.953788e-002,2.360641e-002,-2.694552e-007
2.146058103696269e-011,3.300000e+000,1.953788e-002,2.360664e-002,-2.694604e-007
2.146061619875122e-011,3.300000e+000,1.953788e-002,2.360668e-002,-2.694613e-007
2.146068652232826e-011,3.300000e+000,1.953788e-002,2.360675e-002,-2.694630e-007
2.146070410322252e-011,3.300000e+000,1.953788e-002,2.360678e-002,-2.694635e-007
2.146070849844608e-011,3.300000e+000,1.953788e-002,2.360678e-002,-2.694636e-007
2.146071728889321e-011,3.300000e+000,1.953788e-002,2.360679e-002,-2.694638e-007
2.146071948650499e-011,3.300000e+000,1.953788e-002,2.360679e-002,-2.694639e-007
2.146072388172856e-011,3.300000e+000,1.953788e-002,2.360680e-002,-2.694640e-007
2.146072498053445e-011,3.300000e+000,1.953788e-002,2.360680e-002,-2.694643e-007
1.021460724980535e-009,3.300000e+000,2.836782e-002,1.123607e+000,-6.083884e-004
2.021460724980534e-009,3.300000e+000,4.039404e-002,2.223607e+000,-1.351182e-003
3.000000000000000e-009,3.300000e+000,5.500215e-002,3.300000e+000,-2.178311e-003
3.000195312500000e-009,3.300000e+000,5.500524e-002,3.300000e+000,-2.178481e-003
3.000225830078125e-009,3.300000e+000,5.500573e-002,3.300000e+000,-2.178508e-003
3.000233459472656e-009,3.300000e+000,5.500584e-002,3.300000e+000,-2.178515e-003
3.000235366821289e-009,3.300000e+000,5.500588e-002,3.300000e+000,-2.178516e-003
3.000239181518555e-009,3.300000e+000,5.500594e-002,3.300000e+000,-2.178519e-003
3.000246810913086e-009,3.300000e+000,5.500606e-002,3.300000e+000,-2.178526e-003
3.000262069702148e-009,3.300000e+000,5.500630e-002,3.300000e+000,-2.178540e-003
3.000292587280274e-009,3.300000e+000,5.500679e-002,3.300000e+000,-2.178567e-003
3.000353622436524e-009,3.300000e+000,5.500776e-002,3.300000e+000,-2.178620e-003
3.000475692749024e-009,3.300000e+000,5.500970e-002,3.300000e+000,-2.178727e-003
3.000719833374024e-009,3.300000e+000,5.501357e-002,3.300000e+000,-2.178941e-003
3.001208114624024e-009,3.300000e+000,5.502133e-002,3.300000e+000,-2.179368e-003
3.002184677124024e-009,3.300000e+000,5.503681e-002,3.300000e+000,-2.180221e-003
3.002428817749024e-009,3.300000e+000,5.504068e-002,3.300000e+000,-2.180434e-003
3.002917098999024e-009,3.300000e+000,5.504841e-002,3.300000e+000,-2.180860e-003
3.003893661499024e-009,3.300000e+000,5.506387e-002,3.300000e+000,-2.181709e-003
3.004626083374024e-009,3.300000e+000,5.507546e-002,3.300000e+000,-2.182346e-003
3.004748153686523e-009,3.300000e+000,5.507739e-002,3.300000e+000,-2.182452e-003
3.004992294311524e-009,3.300000e+000,5.508124e-002,3.300000e+000,-2.182664e-003
3.005480575561523e-009,3.300000e+000,5.508896e-002,3.300000e+000,-2.183087e-003
3.005602645874023e-009,3.300000e+000,5.509089e-002,3.300000e+000,-2.183193e-003
3.005846786499023e-009,3.300000e+000,5.509475e-002,3.300000e+000,-2.183405e-003
3.006335067749023e-009,3.300000e+000,5.510246e-002,3.300000e+000,-2.183828e-003
3.006457138061523e-009,3.300000e+000,5.510439e-002,3.300000e+000,-2.183934e-003
3.006701278686523e-009,3.300000e+000,5.510824e-002,3.300000e+000,-2.184145e-003
3.007189559936523e-009,3.300000e+000,5.511595e-002,3.300000e+000,-2.184568e-003
3.007311630249023e-009,3.300000e+000,5.511787e-002,3.300000e+000,-2.184673e-003
3.007555770874023e-009,3.300000e+000,5.512172e-002,3.300000e+000,-2.184884e-003
3.008044052124023e-009,3.300000e+000,5.512943e-002,3.300000e+000,-2.185306e-003
3.008166122436523e-009,3.300000e+000,5.513135e-002,3.300000e+000,-2.185412e-003
3.008410263061523e-009,3.300000e+000,5.513520e-002,3.300000e+000,-2.185623e-003
3.008471298217773e-009,3.300000e+000,5.513616e-002,3.300000e+000,-2.185675e-003
3.008593368530273e-009,3.300000e+000,5.513809e-002,3.300000e+000,-2.185781e-003
3.008837509155273e-009,3.300000e+000,5.514194e-002,3.300000e+000,-2.185991e-003
3.009020614624023e-009,3.300000e+000,5.514482e-002,3.300000e+000,-2.186150e-003
3.009264755249023e-009,3.300000e+000,5.514867e-002,3.300000e+000,-2.186360e-003
3.009325790405273e-009,3.300000e+000,5.514963e-002,3.300000e+000,-2.186413e-003
3.009447860717773e-009,3.300000e+000,5.515156e-002,3.300000e+000,-2.186518e-003
3.009692001342773e-009,3.300000e+000,5.515540e-002,3.300000e+000,-2.186729e-003
3.009753036499023e-009,3.300000e+000,5.515637e-002,3.300000e+000,-2.186781e-003
3.009875106811523e-009,3.300000e+000,5.515829e-002,3.300000e+000,-2.186887e-003
3.010119247436523e-009,3.300000e+000,5.516214e-002,3.300000e+000,-2.187097e-003
3.010180282592773e-009,3.300000e+000,5.516310e-002,3.300000e+000,-2.187150e-003
