time,V(n010),V(n011),V(n014),I(Rchip2)
0.000000000000000e+000,3.300000e+000,3.007375e-002,0.000000e+000,-3.473519e-038
9.999999824516700e-015,3.300000e+000,3.007375e-002,1.100000e-005,-1.878442e-013
1.999999964903340e-014,3.300000e+000,3.007375e-002,2.200000e-005,-5.008463e-013
3.999999929806680e-014,3.300000e+000,3.007375e-002,4.400000e-005,-1.652403e-012
7.999999859613360e-014,3.300000e+000,3.007375e-002,8.800000e-005,-6.157086e-012
1.599999971922672e-013,3.300000e+000,3.007375e-002,1.760000e-004,-2.416908e-011
3.199999943845344e-013,3.300000e+000,3.007375e-002,3.520000e-004,-9.617693e-011
6.399999887690688e-013,3.300000e+000,3.007376e-002,7.040000e-004,-3.839496e-010
1.279999977538138e-012,3.300000e+000,3.007377e-002,1.408000e-003,-1.533475e-009
2.559999955076275e-012,3.300000e+000,3.007382e-002,2.816000e-003,-6.122624e-009
5.119999910152551e-012,3.300000e+000,3.007402e-002,5.632000e-003,-2.442587e-008
1.023999982030510e-011,3.300000e+000,3.007474e-002,1.126400e-002,-8.959272e-008
1.637209616779586e-011,3.300000e+000,3.007602e-002,1.800931e-002,-2.053777e-007
1.927884762325731e-011,3.300000e+000,3.007681e-002,2.120673e-002,-2.772879e-007
2.137566695248968e-011,3.300000e+000,3.007748e-002,2.351323e-002,-3.381808e-007
2.146047134819259e-011,3.300000e+000,3.007751e-002,2.360652e-002,-3.408558e-007
2.146070118927818e-011,3.300000e+000,3.007751e-002,2.360677e-002,-3.408630e-007
2.146071511904095e-011,3.300000e+000,3.007751e-002,2.360679e-002,-3.408635e-007
2.146071860148164e-011,3.300000e+000,3.007751e-002,2.360679e-002,-3.408636e-007
2.146071960148164e-011,3.300000e+000,3.007751e-002,2.360679e-002,-3.408636e-007
2.146072160148164e-011,3.300000e+000,3.007751e-002,2.360679e-002,-3.408637e-007
2.146072460148164e-011,3.300000e+000,3.007751e-002,2.360680e-002,-3.408639e-007
1.464607246014817e-010,3.300000e+000,3.038911e-002,1.611068e-001,-2.758043e-005
2.714607246014817e-010,3.300000e+000,3.084013e-002,2.986068e-001,-6.641812e-005
3.964607246014817e-010,3.300000e+000,3.146297e-002,4.361068e-001,-1.191573e-004
5.214607246014817e-010,3.300000e+000,3.223694e-002,5.736068e-001,-1.835900e-004
7.136143049728292e-010,3.300000e+000,3.359635e-002,7.849757e-001,-2.953117e-004
7.837342642314977e-010,3.300000e+000,3.415059e-002,8.621077e-001,-3.402873e-004
8.338090702999380e-010,3.300000e+000,3.458330e-002,9.171900e-001,-3.749979e-004
8.849543973500089e-010,3.300000e+000,3.504662e-002,9.734498e-001,-4.118544e-004
9.422341805440522e-010,3.300000e+000,3.558872e-002,1.036458e+000,-4.545955e-004
1.018824155331634e-009,3.300000e+000,3.634715e-002,1.120707e+000,-5.137783e-004
1.101572119019361e-009,3.300000e+000,3.720338e-002,1.211729e+000,-5.798548e-004
1.170792434540229e-009,3.300000e+000,3.794984e-002,1.287872e+000,-6.367980e-004
1.236859610257554e-009,3.300000e+000,3.868877e-002,1.360546e+000,-6.925341e-004
1.303771152226892e-009,3.300000e+000,3.946675e-002,1.434148e+000,-7.504157e-004
1.437594236165567e-009,3.300000e+000,4.108809e-002,1.581354e+000,-8.691170e-004
1.562510495571914e-009,3.300000e+000,4.268398e-002,1.718762e+000,-9.831587e-004
1.812343014384607e-009,3.300000e+000,4.602561e-002,1.993577e+000,-1.216685e-003
1.844867438358074e-009,3.300000e+000,4.647693e-002,2.029354e+000,-1.247604e-003
1.909916286305010e-009,3.300000e+000,4.741028e-002,2.100908e+000,-1.310322e-003
2.040013982198880e-009,3.300000e+000,4.930641e-002,2.244015e+000,-1.436463e-003
2.060554233916696e-009,3.300000e+000,4.961079e-002,2.266610e+000,-1.456491e-003
2.101634737352327e-009,3.300000e+000,5.022968e-002,2.311798e+000,-1.496760e-003
2.183795744223590e-009,3.300000e+000,5.147897e-002,2.402175e+000,-1.577515e-003
2.236926617834210e-009,3.300000e+000,5.230162e-002,2.460619e+000,-1.629995e-003
2.325478073851911e-009,3.300000e+000,5.369097e-002,2.558026e+000,-1.717754e-003
2.360898656258991e-009,3.300000e+000,5.425641e-002,2.596988e+000,-1.752997e-003
2.431739821073152e-009,3.300000e+000,5.539552e-002,2.674914e+000,-1.823592e-003
2.484870694683772e-009,3.300000e+000,5.626269e-002,2.733358e+000,-1.876692e-003
2.555711859497933e-009,3.300000e+000,5.743066e-002,2.811283e+000,-1.947623e-003
2.573422150701473e-009,3.300000e+000,5.772502e-002,2.830764e+000,-1.965380e-003
2.608842733108554e-009,3.300000e+000,5.831918e-002,2.869727e+000,-2.000945e-003
2.679683897922715e-009,3.300000e+000,5.951538e-002,2.947652e+000,-2.072145e-003
2.732814771533335e-009,3.300000e+000,6.042483e-002,3.006096e+000,-2.125644e-003
2.803655936347496e-009,3.300000e+000,6.164872e-002,3.084022e+000,-2.197057e-003
2.821366227551036e-009,3.300000e+000,6.195697e-002,3.103503e+000,-2.214924e-003
2.856786809958116e-009,3.300000e+000,6.257873e-002,3.142466e+000,-2.250693e-003
2.927627974772277e-009,3.300000e+000,6.383265e-002,3.220391e+000,-2.322285e-003
3.000000000000000e-009,3.300000e+000,6.512357e-002,3.300000e+000,-2.395475e-003
3.000904650315347e-009,3.300000e+000,6.513985e-002,3.300000e+000,-2.396389e-003
3.002713950946040e-009,3.300000e+000,6.517235e-002,3.300000e+000,-2.398213e-003
3.006332552207426e-009,3.300000e+000,6.523721e-002,3.300000e+000,-2.401844e-003
3.013569754730198e-009,3.300000e+000,6.536657e-002,3.300000e+000,-2.409066e-003
3.015379055360892e-009,3.300000e+000,6.539880e-002,3.300000e+000,-2.410860e-003
3.018997656622278e-009,3.300000e+000,6.546312e-002,3.300000e+000,-2.414431e-003
3.019902306937624e-009,3.300000e+000,6.547917e-002,3.300000e+000,-2.415322e-003
3.021711607568318e-009,3.300000e+000,6.551123e-002,3.300000e+000,-2.417095e-003
3.025330208829704e-009,3.300000e+000,6.557518e-002,3.300000e+000,-2.420626e-003
3.032567411352476e-009,3.300000e+000,6.570274e-002,3.300000e+000,-2.427649e-003
3.034376711983169e-009,3.300000e+000,6.573453e-002,3.300000e+000,-2.429394e-003
3.037995313244556e-009,3.300000e+000,6.579789e-002,3.300000e+000,-2.432859e-003
3.045232515767328e-009,3.300000e+000,6.592426e-002,3.300000e+000,-2.439752e-003
3.047041816398021e-009,3.300000e+000,6.595576e-002,3.300000e+000,-2.441464e-003
3.050660417659407e-009,3.300000e+000,6.601854e-002,3.300000e+000,-2.444865e-003
3.057897620182180e-009,3.300000e+000,6.614348e-002,3.300000e+000,-2.451600e-003
3.072372025227724e-009,3.300000e+000,6.639206e-002,3.300000e+000,-2.464924e-003
3.075990626489110e-009,3.300000e+000,6.645383e-002,3.300000e+000,-2.468214e-003
3.083227829011883e-009,3.300000e+000,6.657651e-002,3.300000e+000,-2.474699e-003
3.097702234057427e-009,3.300000e+000,6.682065e-002,3.300000e+000,-2.487533e-003
3.101320835318814e-009,3.300000e+000,6.688132e-002,3.300000e+000,-2.490702e-003
3.108558037841586e-009,3.300000e+000,6.700185e-002,3.300000e+000,-2.496949e-003
3.126651044148517e-009,3.300000e+000,6.730133e-002,3.300000e+000,-2.512363e-003
3.148362651716833e-009,3.300000e+000,6.765454e-002,3.300000e+000,-2.530180e-003
3.177311461807922e-009,3.300000e+000,6.811941e-002,3.300000e+000,-2.553268e-003
3.184548664330695e-009,3.300000e+000,6.823432e-002,3.300000e+000,-2.558897e-003
3.199023069376239e-009,3.300000e+000,6.846123e-002,3.300000e+000,-2.569831e-003
3.227971879467328e-009,3.300000e+000,6.891088e-002,3.300000e+000,-2.591241e-003
3.249683487035645e-009,3.300000e+000,6.924176e-002,3.300000e+000,-2.606598e-003
3.278632297126734e-009,3.300000e+000,6.967723e-002,3.300000e+000,-2.626447e-003
3.300343904695051e-009,3.300000e+000,6.999789e-002,3.300000e+000,-2.640680e-003
3.329292714786140e-009,3.300000e+000,7.042014e-002,3.300000e+000,-2.659074e-003
3.351004322354456e-009,3.300000e+000,7.073201e-002,3.300000e+000,-2.672342e-003
3.361860126138615e-009,3.300000e+000,7.088625e-002,3.300000e+000,-2.678789e-003
3.376334531184159e-009,3.300000e+000,7.109069e-002,3.300000e+000,-2.687252e-003
3.379953132445546e-009,3.300000e+000,7.114156e-002,3.300000e+000,-2.689341e-003
3.387190334968318e-009,3.300000e+000,7.124273e-002,3.300000e+000,-2.693457e-003
3.401664740013862e-009,3.300000e+000,7.144358e-002,3.300000e+000,-2.701526e-003
3.430613550104951e-009,3.300000e+000,7.183944e-002,3.300000e+000,-2.717023e-003
3.488511170287130e-009,3.300000e+000,7.260938e-002,3.300000e+000,-2.745633e-003
3.604306410651487e-009,3.300000e+000,7.407346e-002,3.300000e+000,-2.794574e-003
3.835896891380200e-009,3.300000e+000,7.676732e-002,3.300000e+000,-2.867033e-003
4.299077852837626e-009,3.300000e+000,8.155951e-002,3.300000e+000,-2.948401e-003
5.225439775752479e-009,3.300000e+000,9.009089e-002,3.300000e+000,-3.002465e-003
6.225439775752479e-009,3.300000e+000,9.857348e-002,3.300000e+000,-2.992154e-003
7.225439775752479e-009,3.300000e+000,1.066672e-001,3.300000e+000,-2.953006e-003
8.225439775752480e-009,3.300000e+000,1.145700e-001,3.300000e+000,-2.907526e-003
9.225439775752480e-009,3.300000e+000,1.223164e-001,3.300000e+000,-2.859958e-003
1.022543977575248e-008,3.300000e+000,1.298797e-001,3.300000e+000,-2.808636e-003
1.122543977575248e-008,3.300000e+000,1.371498e-001,3.300000e+000,-2.745570e-003
1.222543977575248e-008,3.300000e+000,1.438072e-001,3.300000e+000,-2.647775e-003
1.322543977575248e-008,3.300000e+000,1.490436e-001,3.300000e+000,-2.458244e-003
1.422543977575248e-008,3.300000e+000,1.511547e-001,3.300000e+000,-2.061071e-003
1.522543977575248e-008,3.300000e+000,1.474579e-001,3.300000e+000,-1.288402e-003
1.622543977575248e-008,3.300000e+000,1.353795e-001,3.300000e+000,-1.983903e-005
1.722543977575248e-008,3.300000e+000,1.147149e-001,3.300000e+000,1.646704e-003
1.822543977575248e-008,3.300000e+000,8.917736e-002,3.300000e+000,3.320799e-003
1.922543977575248e-008,3.300000e+000,6.480668e-002,3.300000e+000,4.514940e-003
2.022543977575248e-008,3.300000e+000,4.590633e-002,3.300000e+000,4.993717e-003
2.122543977575248e-008,3.300000e+000,3.296641e-002,3.300000e+000,4.882699e-003
2.222543977575248e-008,3.300000e+000,2.437417e-002,3.300000e+000,4.447620e-003
2.322543977575248e-008,3.300000e+000,1.856401e-002,3.300000e+000,3.889135e-003
2.422543977575248e-008,3.300000e+000,1.453015e-002,3.300000e+000,3.316594e-003
2.522543977575248e-008,3.300000e+000,1.165433e-002,3.300000e+000,2.782964e-003
2.622543977575247e-008,3.300000e+000,9.555691e-003,3.300000e+000,2.309902e-003
2.722543977575247e-008,3.300000e+000,7.992374e-003,3.300000e+000,1.902891e-003
2.822543977575247e-008,3.300000e+000,6.806173e-003,3.300000e+000,1.559420e-003
2.922543977575247e-008,3.300000e+000,5.891497e-003,3.300000e+000,1.273328e-003
3.022543977575247e-008,3.300000e+000,5.175892e-003,3.300000e+000,1.037208e-003
3.122543977575247e-008,3.300000e+000,4.608396e-003,3.300000e+000,8.436332e-004
